관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 영등포구,"대방천로8길 16-4,삼거리앞",신길5동 442-31 삼거리앞,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49865814,126.9066558,2020-05-06
서울특별시 영등포구,대방천로6다길 11,신길5동 417-72 전주옆,생활방범,2,,360도 전방면,30,Feb-11,02-2670-4067,37.49908697,126.9037353,2020-05-06
서울특별시 영등포구,대방천로8길 12,신길5동 442-49,생활방범,3,,360도 전방면,30,Aug-07,02-2670-4067,37.49897887,126.9061429,2020-05-06
서울특별시 영등포구,"도림로 264-12,삼거리앞",신길5동 421-3 삼거리앞,생활방범,2,,360도 전방면,30,Sep-11,02-2670-4067,37.50110411,126.9060492,2020-05-06
서울특별시 영등포구,"신길로23마길 2,삼거리앞",신길5동 336-196 삼거리앞,생활방범,3,,360도 전방면,30,Sep-11,02-2670-4067,37.50331004,126.9066671,2020-05-06
서울특별시 영등포구,대방천로6가길 14-1,신길5동 417-91,생활방범,3,,360도 전방면,30,Jan-13,02-2670-4067,37.49982184,126.9042714,2020-05-06
서울특별시 영등포구,도림로63길 11-9,신길5동 410-86,생활방범,3,,360도 전방면,30,Jan-13,02-2670-4067,37.49845532,126.9027271,2020-05-06
서울특별시 영등포구,도림로61가길 2-1,신길5동 412-16,생활방범,3,,360도 전방면,30,Feb-14,02-2670-4067,37.49767336,126.9035416,2020-05-06
서울특별시 영등포구,도림로 231-6,신길5동 417-19,생활방범,2,,360도 전방면,30,Jan-14,02-2670-4067,37.49928986,126.9045243,2020-05-06
서울특별시 영등포구,도림로 268-2,신길5동 342-337,생활방범,3,,360도 전방면,30,Sep-15,02-2670-4067,37.50215358,126.9051121,2020-05-06
서울특별시 영등포구,신길로23다길 11,신길5동 340-8,생활방범,3,,360도 전방면,30,Sep-15,02-2670-4067,37.50175452,126.9075528,2020-05-06
서울특별시 영등포구,신길로13길 24-7,신길5동 438-12,생활방범,8,,360도 전방면,30,Sep-16,02-2670-4067,37.49796237,126.9055533,2020-05-06
서울특별시 영등포구,도림로 218-8,신길5동 436-6,생활방범,2,,360도 전방면,30,Sep-16,02-2670-4067,37.49785152,126.9046234,2020-05-06
서울특별시 영등포구,도림로86길 4,신길5동 342-132,생활방범,7,,360도 전방면,30,Aug-17,02-2670-4067,37.50324803,126.9043803,2020-05-06
서울특별시 영등포구,신길동 4945레미안정문 앞,신길동 4945레미안정문 앞,생활방범,3,,360도 전방면,30,Aug-17,02-2670-4067,37.50427927,126.9080757,2020-05-06
서울특별시 영등포구,신풍로2길 4,,생활방범,5,,360도 전방면,30,Aug-18,02-2670-4067,37.50008008,126.9077286,2020-05-06
서울특별시 영등포구,신길로17길 6-14,,생활방범,5,,360도 전방면,30,Aug-18,02-2670-4067,37.49858602,126.9075304,2020-05-06
서울특별시 영등포구,가마산로54길 1,,생활방범,4,,360도 전방면,30,Aug-18,02-2670-4067,37.50324308,126.9018185,2020-05-06
서울특별시 영등포구,신길로23길 8,,생활방범,5,,360도 전방면,30,Oct-18,02-2670-4067,37.50057465,126.9077997,2020-05-06
서울특별시 영등포구,"신길로13길 21,구립 신길5동 어린이집 근처",대림동 906-50,생활방범,2,,360도 전방면,30,Oct-18,02-2670-4067,37.49761661,126.9058206,2020-05-06
서울특별시 영등포구,"신길로 107-1,성미유치원앞",신길동 253-248 성미유치원앞,생활방범,1,,360도 전방면,30,Sep-15,02-2670-4067,37.50208905,126.9099913,2020-05-06
서울특별시 영등포구,"도림로80길 3,삼거리앞",신길동 337-138 영복교회 주차장 삼거리앞,생활방범,1,,360도 전방면,30,Feb-11,02-2670-4067,37.50268546,126.9067792,2020-05-06
서울특별시 영등포구,"도림로80길 3,삼거리앞",신길동 342-145 삼거리앞,생활방범,2,,360도 전방면,30,Oct-16,02-2670-4067,37.50184794,126.9052709,2020-05-06
서울특별시 영등포구,"신길로23길 43,대명초교~신길근린공원 사이 배드민턴장 근처",신길5동 341-1 대명초교 ~ 신길근린공원 배드민턴장 부근,교통단속,3,,360도 전방면,30,Sep-12,02-2670-4067,37.50207374,126.9058269,2020-05-06
서울특별시 영등포구,"가마산로 394,근처 사거리 코너 부근",신길5동 379-5 사거리 코너 부근,교통단속,3,,360도 전방면,30,Dec-13,02-2670-4067,37.50296784,126.9007194,2020-05-06
서울특별시 영등포구,도림로 223,신길5동 414-24,교통단속,3,,360도 전방면,30,Sep-13,02-2670-4067,37.49846745,126.9044248,2020-05-06
서울특별시 영등포구,신풍로 13,신길5동 425-1,교통단속,3,,360도 전방면,30,Jan-06,02-2670-4067,37.50027288,126.9073421,2020-05-06
서울특별시 영등포구,"도림로69길 25,대로변앞 사거리",신길5동 410-6,교통단속,3,,360도 전방면,30,Sep-12,02-2670-4067,37.50092868,126.9029623,2020-05-06
서울특별시 영등포구,도림로 281,신길5동 355-57,교통단속,3,,360도 전방면,30,Dec-13,02-2670-4067,37.50294932,126.9037507,2020-05-06
서울특별시 영등포구,"도림로 260,신길5동주민센터 앞",신길5동 401-2,교통단속,3,,360도 전방면,30,Dec-13,02-2670-4067,37.50152574,126.9049871,2020-05-06
서울특별시 영등포구,"신풍로 지하27,신풍역소공원1",신길6동 3599 신풍역소공원1,생활방범,2,,360도 전방면,30,Nov-11,02-2670-4067,37.50023591,126.9096442,2020-05-06
서울특별시 영등포구,신길6동 4503-2,신길6동 4503-2,쓰레기단속,1,,360도 전방면,30,May-14,02-2670-4067,37.49681541,126.9118872,2020-05-06
서울특별시 영등포구,"신풍로12가길 1-6,사거리앞",신길6동 3829 사거리앞,쓰레기단속,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49923672,126.9125936,2020-05-06
서울특별시 영등포구,대방천로 165,신길6동 2579-30,쓰레기단속,1,,360도 전방면,30,Sep-11,02-2670-4067,37.49934545,126.9093819,2020-05-06
서울특별시 영등포구,신풍로20길1(새마을금고 옆),신길6동 4145,쓰레기단속,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49979805,126.9168412,2020-05-06
서울특별시 영등포구,대방천로 165-13,신길6동 3661,쓰레기단속,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49951947,126.9100693,2020-05-06
서울특별시 영등포구,여의대방로9가길 3,신길6동 4465,쓰레기단속,1,,360도 전방면,30,Sep-15,02-2670-4067,37.49748736,126.9155774,2020-05-06
서울특별시 영등포구,"신풍로25가길 11,사거리앞",신길6동 619-1 사거리앞,생활방범,2,,360도 전방면,30,Jan-07,02-2670-4067,37.50087663,126.9185811,2020-05-06
서울특별시 영등포구,신풍로25가길19-6,신길6동 1481,생활방범,4,,360도 전방면,30,Jan-07,02-2670-4067,37.50061434,126.9178677,2020-05-06
서울특별시 영등포구,"대방천로14길 18,영신고교 출입문 근처 사거리앞",신길6동 4656-2 영신고교 출입문 근처 사거리앞,생활방범,2,,360도 전방면,30,Jan-07,02-2670-4067,37.49694218,126.9103579,2020-05-06
서울특별시 영등포구,신풍로19가길 11,신길6동 1571,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.50130356,126.9174375,2020-05-06
서울특별시 영등포구,"신풍로12나길 16,사거리앞",신길6동 3946 서거리앞,생활방범,3,,360도 전방면,30,Jan-07,02-2670-4067,37.49919303,126.9149195,2020-05-06
서울특별시 영등포구,신길로16길 3,신길6동 4619,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49785585,126.9084316,2020-05-06
서울특별시 영등포구,"여의대방로23길 15,사거리앞",신길6동 4273-2 사거리앞,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49836498,126.9181481,2020-05-06
서울특별시 영등포구,여의대방로13길 6,신길6동 4354,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49754685,126.9163162,2020-05-06
서울특별시 영등포구,"신풍로10길 3-1,사거리앞",신길6동 3747 사거리앞,생활방범,2,,360도 전방면,30,Jan-13,02-2670-4067,37.49962333,126.9116785,2020-05-06
서울특별시 영등포구,"대방천로14길34, 자율방범대 인근 삼거리잎",신길6동 4944,생활방범,1,,360도 전방면,30,Jun-13,02-2670-4067,37.49573688,126.9104518,2020-05-06
서울특별시 영등포구,신풍로6길7-1,신길6동 3683,생활방범,1,,360도 전방면,30,Jun-12,02-2670-4067,37.49974521,126.9095904,2020-05-06
서울특별시 영등포구,신길로28길 6,신길6동 3500 공영주차장앞,생활방범,1,,360도 전방면,30,Jan-14,02-2670-4067,37.5027176,126.9112768,2020-05-06
서울특별시 영등포구,"신풍로25길 6,사거리앞",신길6동 625-3 사거리앞,생활방범,4,,360도 전방면,30,Sep-15,02-2670-4067,37.50043227,126.9198023,2020-05-06
서울특별시 영등포구,신풍로30,신길6동 3668,생활방범,3,,360도 전방면,30,Sep-16,02-2670-4067,37.50004824,126.9091668,2020-05-06
서울특별시 영등포구,"신길로10길 6,삼거리앞",신길6동 4694 삼거리앞,생활방범,1,,360도 전방면,30,Sep-16,02-2670-4067,37.49630669,126.9088716,2020-05-06
서울특별시 영등포구,"신풍로24길 6,사거리앞",신길6동 484 사거리앞,생활방범,1,,360도 전방면,30,Aug-17,02-2670-4067,37.49939102,126.9185415,2020-05-06
서울특별시 영등포구,신풍로 31-14,신길6동 3574-15,생활방범,1,,360도 전방면,30,Sep-15,02-2670-4067,37.50045911,126.9103869,2020-05-06
서울특별시 영등포구,대방천로 232-1,신길6동 4300-55,생활방범,1,,360도 전방면,30,Feb-11,02-2670-4067,37.49842476,126.9168551,2020-05-06
서울특별시 영등포구,대방천로 177-8,신길6동 3716 삼거리앞,생활방범,2,,360도 전방면,30,Feb-11,02-2670-4067,37.49956803,126.9107295,2020-05-06
서울특별시 영등포구,"대방천로 239-8,사거리앞",신길6동 4173 사거리앞,생활방범,4,,360도 전방면,30,Sep-12,02-2670-4067,37.49916674,126.9175923,2020-05-06
서울특별시 영등포구,신풍로 44,신길6동 3846 신풍역 1번출구 부근,생활방범,4,,360도 전방면,30,Sep-13,02-2670-4067,37.50002059,126.9107815,2020-05-06
서울특별시 영등포구,신길로28길 1 (공영주차장 진입로),신길6동 3518,생활방범,2,,360도 전방면,30,Jan-10,02-2670-4067,37.50305069,126.9104296,2020-05-06
서울특별시 영등포구,대방천로12길 5-9,신길6동 4632,생활방범,3,,360도 전방면,30,Apr-13,02-2670-4067,37.49862353,126.9093206,2020-05-06
서울특별시 영등포구,신풍로22길 2-4,신길6동 4146,생활방범,2,,360도 전방면,30,Apr-13,02-2670-4067,37.4996485,126.9172903,2020-05-06
서울특별시 영등포구,여의대방로35길 35,신길6동 1551,생활방범,3,,360도 전방면,30,Dec-13,02-2670-4067,37.50150639,126.9171919,2020-05-06
서울특별시 영등포구,신풍로19가길 2,신길6동 1537,생활방범,3,,360도 전방면,30,Dec-13,02-2670-4067,37.50032751,126.9169629,2020-05-06
서울특별시 영등포구,신풍로17길 7,신길6동 2341,생활방범,4,,360도 전방면,30,Nov-19,02-2670-4067,37.50104709,126.9164561,2020-05-06
서울특별시 영등포구,신풍로25가길 8-4,신길6동 609,생활방범,4,,360도 전방면,30,Nov-19,02-2670-4067,37.50130094,126.9189604,2020-05-06
서울특별시 영등포구,대방천로 259,신길6동 476,생활방범,4,,360도 전방면,30,Nov-19,02-2670-4067,37.49938619,126.9195801,2020-05-06
서울특별시 영등포구,대방천로16길 8,신길6동 4560,생활방범,3,,360도 전방면,30,Dec-15,02-2670-4067,37.49886825,126.9116684,2020-05-06
서울특별시 영등포구,신풍로12가길 8-1,신길6동 3811,생활방범,5,,360도 전방면,30,Nov-10,02-2670-4067,37.49926022,126.9125629,2020-05-06
서울특별시 영등포구,신풍로12나길 31-1,,생활방범,9,,360도 전방면,30,Nov-10,02-2670-4067,37.49897336,126.9168278,2020-05-06
서울특별시 영등포구,신풍로16길 11-2,,생활방범,4,,360도 전방면,30,Nov-10,02-2670-4067,37.49966553,126.9140738,2020-05-06
서울특별시 영등포구,"대방천로14길 18,영신고~우성3차APT 306동 사이 삼거리앞",신길6동 4656-2 영신고등학교~우성3차APT 306동 사이 삼거리앞,생활방범,3,,360도 전방면,30,Nov-10,02-2670-4067,37.49819099,126.9102035,2020-05-06
서울특별시 영등포구,"대방천로 196,대길초교 펜스 차도앞",신길6동 4524 옆 대길초교 펜스 차도앞,생활방범,3,,360도 전방면,30,Nov-10,02-2670-4067,37.49891506,126.9127139,2020-05-06
서울특별시 영등포구,신풍로12길 8,신길6동 3821,생활방범,2,,360도 전방면,30,Nov-10,02-2670-4067,37.49929171,126.9130068,2020-05-06
서울특별시 영등포구,여의대방로7길 13,신길6동 4511,교통단속,3,,360도 전방면,30,Nov-10,02-2670-4067,37.49780191,126.9127945,2020-05-06
서울특별시 영등포구,신풍로 108,신길6동 1520,교통단속,3,,360도 전방면,30,Nov-10,02-2670-4067,37.49988249,126.9182461,2020-05-06
서울특별시 영등포구,신풍로 97,신길6동 1544,교통단속,3,,360도 전방면,30,Nov-10,02-2670-4067,37.49992766,126.9162319,2020-05-06
서울특별시 영등포구,신길로 18,신길6동 4679,교통단속,5,,360도 전방면,30,Nov-10,02-2670-4067,37.49447759,126.9088515,2020-05-06
서울특별시 영등포구,신풍로39,신길6동 2863,교통단속,4,,360도 전방면,30,Nov-10,02-2670-4067,37.50017958,126.9106085,2020-05-06
서울특별시 영등포구,"영등포로 423,신양치안센터건물 뒷편 경부3녹지대1",신길7동 1376-1 신양치안센터건물 뒷편 경부3녹지대1,생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.51304098,126.9254327,2020-05-06
서울특별시 영등포구,"노량진로 7,헌혈의집 뒷편 경부3녹지대2",신길7동 4890 헌혈의집 뒷편 경부3녹지대2,생활방범,1,,360도 전방면,30,Sep-11,02-2670-4067,37.51293807,126.9261512,2020-05-06
서울특별시 영등포구,"여의대방로61길 2,천록빌딩 뒷편 전철아파트소공원1",신길7동 1351-3 천록빌딩 뒷편 전철아파트소공원1,생활방범,2,,360도 전방면,30,Jun-12,02-2670-4067,37.51456741,126.9260228,2020-05-06
서울특별시 영등포구,여의대방로43다길 4-1,신길7동 950,쓰레기단속,1,,360도 전방면,30,Jan-13,02-2670-4067,37.50752589,126.9204842,2020-05-06
서울특별시 영등포구,가마산로 583,신길7동 808,생활방범,2,,360도 전방면,30,Jan-13,02-2670-4067,37.50418992,126.9213148,2020-05-06
서울특별시 영등포구,여의대방로43길 11-1,신길7동 883,생활방범,1,,360도 전방면,30,Jul-13,02-2670-4067,37.50620357,126.9214257,2020-05-06
서울특별시 영등포구,"가마산로88길 7,사거리앞",신길7동 728,생활방범,1,,360도 전방면,30,Jan-14,02-2670-4067,37.5032751,126.9205388,2020-05-06
서울특별시 영등포구,"여의대방로39길 3,사거리앞",신길7동 696,생활방범,1,,360도 전방면,30,Mar-15,02-2670-4067,37.50317176,126.9209069,2020-05-06
서울특별시 영등포구,여의대방로47가길 14-9,신길7동 991,생활방범,1,,360도 전방면,30,Sep-15,02-2670-4067,37.50765916,126.9212428,2020-05-06
서울특별시 영등포구,"여의대방로49길 12,사거리앞",신길7동 1234,생활방범,1,,360도 전방면,30,Nov-10,02-2670-4067,37.50995362,126.9229427,2020-05-06
서울특별시 영등포구,가마산로 579-16,신길7동 827,생활방범,2,,360도 전방면,30,Sep-16,02-2670-4067,37.50501067,126.9212037,2020-05-06
서울특별시 영등포구,여의대방로59길 2,신길7동 1413,생활방범,1,,360도 전방면,30,Sep-16,02-2670-4067,37.51350143,126.9257886,2020-05-06
서울특별시 영등포구,"여의대방로43나길 20,삼거리앞",신길7동 460-3,생활방범,1,,360도 전방면,30,Feb-17,02-2670-4067,37.50734439,126.9197499,2020-05-06
서울특별시 영등포구,여의대방로61길 12,신길7동 1341,생활방범,1,,360도 전방면,30,Apr-13,02-2670-4067,37.51440537,126.9249511,2020-05-06
서울특별시 영등포구,"여의대방로47라길 31,길 건너편앞",신길7동 1047,생활방범,1,,360도 전방면,30,Aug-17,02-2670-4067,37.50648282,126.9216743,2020-05-06
서울특별시 영등포구,"가마산로90길 23,사거리앞",신길7동 631,생활방범,1,,360도 전방면,30,Nov-18,02-2670-4067,37.50211658,126.9204782,2020-05-06
서울특별시 영등포구,"여의대방로43가길 17,삼거리앞",신길7동 1065,생활방범,1,,360도 전방면,30,Nov-18,02-2670-4067,37.50771304,126.9227543,2020-05-06
서울특별시 영등포구,"여의대방로47라길 14-1,사거리앞",신길7동 912,생활방범,2,,360도 전방면,30,Aug-18,02-2670-4067,37.50775485,126.9208534,2020-05-06
서울특별시 영등포구,"여의대방로61길 14-7,근처 전철APT A동 녹지앞",신길7동 1-67,생활방범,1,,360도 전방면,30,Nov-18,02-2670-4067,37.51483736,126.9250991,2020-05-06
서울특별시 영등포구,"여의대방로61길 6,전철APT B동 관리실 근처 삼거리앞",신길7동 1343,생활방범,1,,360도 전방면,30,Sep-15,02-2670-4067,37.51419388,126.9255968,2020-05-06
서울특별시 영등포구,여의대방로55길 4,신길7동 1309-2,생활방범,1,,360도 전방면,30,Sep-15,02-2670-4067,37.51209073,126.9246951,2020-05-06
